name,category,era,museum,level,accession_year,material,image_urls,detail_url,source
宴居图画像石,石器、石刻、砖瓦,汉,萧县博物馆,一级,2003,单一质地/无机质/石,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/34/13/22/21800001/10000221/3413222180000110000221-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/34/13/22/21800001/10000221/3413222180000110000221-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/34/13/22/21800001/10000221/3413222180000110000221-A-0003_wm.jpg,https://www.museumschina.cn/collection/details?id=afa4c19fa34a9462ba9c359b7687d97b4,博物中国
长腹陶罐,陶器,唐,浮梁县博物馆,一般,,单一质地/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/02/22/21800008/10000158/3602222180000810000158-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/02/22/21800008/10000158/3602222180000810000158-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/02/22/21800008/10000158/3602222180000810000158-A-0003_wm.jpg,https://www.museumschina.cn/collection/details?id=afa25a486b04a4310a347c9517244673b,博物中国
时期红陶墓砖,石器、石刻、砖瓦,西晋,桂平市博物馆,三级,1985,单一质地/无机质/砖瓦,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/08/81/21800001/10000017/4508812180000110000017-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/08/81/21800001/10000017/4508812180000110000017-A-0002_wm.jpg,https://www.museumschina.cn/collection/details?id=afa317cbbbc664f3dbfbbfde07a5d2c81,博物中国
铜环,铜器,清,-,未定级,2002,单一质地/无机质/铜,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/00/00/21800002/10017918/4200002180000210017918-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/00/00/21800002/10017918/4200002180000210017918-B-0001_wm.jpg,https://www.museumschina.cn/collection/details?id=af9d5ac08fe6b488f98b9eb9457d0650f,博物中国
三足平底铁锅,铁器、其他金属器,金,镇赉县博物馆,未定级,2014,单一质地/无机质/铁,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/22/08/21/21800001/10002154/2208212180000110002154-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/22/08/21/21800001/10002154/2208212180000110002154-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/22/08/21/21800001/10002154/2208212180000110002154-A-0003_wm.jpg,https://www.museumschina.cn/collection/details?id=af9fef5a754c744068ab4a5371b37d4de,博物中国
网格弦纹双系盘口陶壶,陶器,汉,江西省宜春市奉新县数字博物馆,三级,1982,单一质地/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/21/11900002/10000016/3609211190000210000016-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/21/11900002/10000016/3609211190000210000016-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/21/11900002/10000016/3609211190000210000016-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/21/11900002/10000016/3609211190000210000016-A-0004_wm.jpg,https://www.museumschina.cn/collection/details?id=afa2960745a58412b9db47c6df44d7bd8,博物中国
铜钺,武器,战国时代,田阳县博物馆,三级,2006,单一质地/无机质/铜,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/10/21/21800001/10000294/4510212180000110000294-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/10/21/21800001/10000294/4510212180000110000294-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/10/21/21800001/10000294/4510212180000110000294-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/10/21/21800001/10000294/4510212180000110000294-A-0004_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/10/21/21800001/10000294/4510212180000110000294-A-0005_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/10/21/21800001/10000294/4510212180000110000294-A-0006_wm.jpg,https://www.museumschina.cn/collection/details?id=afabbbdddb77f400eb6be0537aa32a1cd,博物中国
铁铧,铁器、其他金属器,汉,宝鸡市陈仓区博物馆,一般,1991,单一质地/无机质/铁,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/61/03/04/21800449/00003109/6103042180044900003109-A-0001_wm.jpg,https://www.museumschina.cn/collection/details?id=aFD760131F7E640E6A648D1A72A0D8D0F,博物中国
鎏金铜矛,武器,东汉,睢宁县博物馆,一般,1995,单一质地/无机质/铜,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/32/03/24/21800001/10001579/3203242180000110001579-A-0001_wm.jpg,https://www.museumschina.cn/collection/details?id=afa3c8cc7b90d4934adc3087ca5773195,博物中国
切割银锭,钱币,宋,湖南省郴州市宜章县数字博物馆,三级,1992,单一质地/无机质/银,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/43/10/22/21800001/10000378/4310222180000110000378-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/43/10/22/21800001/10000378/4310222180000110000378-A-0002_wm.jpg,https://www.museumschina.cn/collection/details?id=afa742e0d69d045569f01ab9011180594,博物中国
光绪癸巳年隆中图拓片条幅,碑帖拓本,清,麻城市革命博物馆,未定级,1984,单一质地/有机质/纸,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/11/81/21800198/10010326/4211812180019810010326-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/11/81/21800198/10010326/4211812180019810010326-E-0001_wm.jpg,https://www.museumschina.cn/collection/details?id=afa8d2370e2bc4758aae9480ae180484f,博物中国
铜蛙,雕塑、造像,中华人民共和国,湖南省怀化市通道侗族自治县数字博物馆,未定级,,单一质地/无机质/铜,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/43/12/30/21900001/10000013/4312302190000110000013-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/43/12/30/21900001/10000013/4312302190000110000013-A-0002_wm.jpg,https://www.museumschina.cn/collection/details?id=af9f2ec868c434fd8adccb63d151868ea,博物中国
青瓷垫圈,瓷器,宋,湖南省邵阳市北塔区数字博物馆,一般,1986,单一质地/无机质/瓷,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/43/05/11/21800001/10000026/4305112180000110000026-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/43/05/11/21800001/10000026/4305112180000110000026-A-0002_wm.jpg,https://www.museumschina.cn/collection/details?id=afa9276c1c74f45eba79950d830df9c7c,博物中国
民国十九年上海中央银行壹佰元关金券,票据,中华民国,弋阳县博物馆,一般,1990,单一质地/有机质/纸,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/11/26/21800002/10000238/3611262180000210000238-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/11/26/21800002/10000238/3611262180000210000238-D-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/11/26/21800002/10000238/3611262180000210000238-D-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/11/26/21800002/10000238/3611262180000210000238-F-0001_wm.jpg,https://www.museumschina.cn/collection/details?id=afaed35e1c19c41ae8fae66b7aedb53df,博物中国
民国孔雀云纹端砚,文具,中华民国,湖南省益阳市桃江县数字博物馆,三级,1989,单一质地/无机质/石,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/43/09/22/21800001/10000238/4309222180000110000238-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/43/09/22/21800001/10000238/4309222180000110000238-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/43/09/22/21800001/10000238/4309222180000110000238-A-0003_wm.jpg,https://www.museumschina.cn/collection/details?id=afa3fbb2962514962898605d3f058c4af,博物中国
方以智行书轴,书法、绘画,清,桐城市博物馆,一级,1985,单一质地/有机质/纸,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/34/08/81/21800002/10001588/3408812180000210001588-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/34/08/81/21800002/10001588/3408812180000210001588-E-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/34/08/81/21800002/10001588/3408812180000210001588-E-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/34/08/81/21800002/10001588/3408812180000210001588-E-0003_wm.jpg,https://www.museumschina.cn/collection/details?id=afaf81daa16354c878bfc2bf414ba874b,博物中国
内带碗锤揲卷草纹簋式锡盖钵,铁器、其他金属器,清,江西省宜春市万载县数字博物馆,三级,1984,单一质地/无机质/其他金属,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/22/21800002/10000594/3609222180000210000594-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/22/21800002/10000594/3609222180000210000594-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/22/21800002/10000594/3609222180000210000594-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/22/21800002/10000594/3609222180000210000594-A-0004_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/22/21800002/10000594/3609222180000210000594-A-0005_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/22/21800002/10000594/3609222180000210000594-A-0006_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/22/21800002/10000594/3609222180000210000594-A-0007_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/22/21800002/10000594/3609222180000210000594-A-0008_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/22/21800002/10000594/3609222180000210000594-A-0009_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/22/21800002/10000594/3609222180000210000594-A-0010_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/22/21800002/10000594/3609222180000210000594-A-0011_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/22/21800002/10000594/3609222180000210000594-A-0012_wm.jpg,https://www.museumschina.cn/collection/details?id=afa21120d4ee24778b8235f5c56757415,博物中国
宋双耳铜锅,铜器,战国时代,湖南省邵阳市新邵县数字博物馆,三级,1990,单一质地/无机质/铜,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/43/05/22/21800001/10000210/4305222180000110000210-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/43/05/22/21800001/10000210/4305222180000110000210-A-0002_wm.jpg,https://www.museumschina.cn/collection/details?id=afaafc45181084950bce1a3303016033d,博物中国
铁枪头,武器,清,中国鲁锦博物馆,未定级,2010,单一质地/无机质/铁,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/17/26/21800002/00002457/3717262180000200002457-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/17/26/21800002/00002457/3717262180000200002457-F-0001_wm.jpg,https://www.museumschina.cn/collection/details?id=aFB523F302A4E4713BD0B3A2C8F68425E,博物中国
青釉陶罐,陶器,唐,山东省青岛市李沧区数字博物馆,未定级,2002,单一质地/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/02/13/21800011/00000215/3702132180001100000215-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/02/13/21800011/00000215/3702132180001100000215-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/02/13/21800011/00000215/3702132180001100000215-F-0001_wm.jpg,https://www.museumschina.cn/collection/details?id=aFFAB2E87354F48D39F5A5CE0E176CB42,博物中国
宋“祥符通宝”铜钱,钱币,北宋,吉林省白城市洮北区数字博物馆,未定级,2013,单一质地/无机质/铜,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/22/08/02/21800003/10000065/2208022180000310000065-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/22/08/02/21800003/10000065/2208022180000310000065-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/22/08/02/21800003/10000065/2208022180000310000065-A-0003_wm.jpg,https://www.museumschina.cn/collection/details?id=afaf3efb3c3b24993afc6dd0718531789,博物中国
民国大化布奴瑶陶酒坛,陶器,中华民国,广西壮族自治区河池市大化瑶族自治县数字博物馆,未定级,2010,复合或组合质地/有机无机复合或组合/竹,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/12/29/21800002/10000042/4512292180000210000042-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/12/29/21800002/10000042/4512292180000210000042-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/12/29/21800002/10000042/4512292180000210000042-A-0003_wm.jpg,https://www.museumschina.cn/collection/details?id=af9f4207b206a479c859538a17343a356,博物中国
正德青花折枝莲花纹盖罐,瓷器,明,上饶县博物馆,二级,1987,单一质地/无机质/瓷,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/11/21/21800002/10000439/3611212180000210000439-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/11/21/21800002/10000439/3611212180000210000439-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/11/21/21800002/10000439/3611212180000210000439-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/11/21/21800002/10000439/3611212180000210000439-B-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/11/21/21800002/10000439/3611212180000210000439-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/11/21/21800002/10000439/3611212180000210000439-C-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/11/21/21800002/10000439/3611212180000210000439-D-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/11/21/21800002/10000439/3611212180000210000439-E-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/11/21/21800002/10000439/3611212180000210000439-E-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/11/21/21800002/10000439/3611212180000210000439-E-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/11/21/21800002/10000439/3611212180000210000439-F-0001_wm.jpg,https://www.museumschina.cn/collection/details?id=afa620d7af5614d189dcecc0ca2cc8c95,博物中国
彩绘灰陶房,陶器,汉,武陟县博物馆,三级,2009,单一质地/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/08/23/21800002/10000553/4108232180000210000553-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/08/23/21800002/10000553/4108232180000210000553-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/08/23/21800002/10000553/4108232180000210000553-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/08/23/21800002/10000553/4108232180000210000553-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/08/23/21800002/10000553/4108232180000210000553-E-0001_wm.jpg,https://www.museumschina.cn/collection/details?id=afa0ef0915a6a40ceb79eeceecba51768,博物中国
光绪丙午年“汴”字大清铜币,钱币,清,阜宁县博物馆,未定级,2012,单一质地/无机质/铜,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/32/09/23/21800003/00001124/3209232180000300001124-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/32/09/23/21800003/00001124/3209232180000300001124-A-0002_wm.jpg,https://www.museumschina.cn/collection/details?id=afa8bfb88a1874ffe8f58c54ddcb3fa56,博物中国
石拓公墓志,石器、石刻、砖瓦,清,陕西省数字博物馆,一般,1981,单一质地/无机质/石,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/61/08/31/21800170/00001000/6108312180017000001000-A-0001_wm.jpg,https://www.museumschina.cn/collection/details?id=aFFBB054952B74B78AAA027A7B7BCE668,博物中国
釉陶仓,陶器,汉,镇巴县博物馆,三级,1972,单一质地/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/61/07/28/21800246/00000765/6107282180024600000765-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/61/07/28/21800246/00000765/6107282180024600000765-E-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/61/07/28/21800246/00000765/6107282180024600000765-F-0001_wm.jpg,https://www.museumschina.cn/collection/details?id=aFF4C7C05BBD347D6B9A85916D44E50D5,博物中国
铜钥匙,铜器,明,垦利县博物馆,未定级,,单一质地/无机质/铜,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/05/21/21800003/00000070/3705212180000300000070-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/05/21/21800003/00000070/3705212180000300000070-A-0002_wm.jpg,https://www.museumschina.cn/collection/details?id=aFC0A1BE949E341298B9529F643953F53,博物中国
石印章,石器、石刻、砖瓦,中华民国,钟祥市博物馆,未定级,1986,单一质地/无机质/石,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/08/81/21800002/10003025/4208812180000210003025-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/08/81/21800002/10003025/4208812180000210003025-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/08/81/21800002/10003025/4208812180000210003025-F-0001_wm.jpg,https://www.museumschina.cn/collection/details?id=afb2a6abf74e44b529939e8e51c83ecd2,博物中国
